,TransactionID,UserID,AccountID,TransactionType,TransactionAmt,Merchant,Category,Channel,CustomerAge,CustomerOccupation,IncomeBracket,PreferredSpendingCategory,RiskProfile,CreditScore,LoanEligibilityScore,CustomerTenure,MostInterestedProduct,AvgMonthlySpend,isFraud,TransactionYear,TransactionMonth,TransactionDay
1911,139,U010,ACC10009,Debit,100,AquaSupply,Utilities,Online,22,Web designer,50K-100K,Utilities,High,610,0.65,16,Credit Card,141.5366126,0,2024,1,9
1912,140,U010,ACC10009,Debit,49,AquaSupply,Utilities,Online,22,Web designer,50K-100K,Utilities,High,610,0.65,16,Credit Card,141.5366126,0,2024,1,9
1913,141,U010,ACC10009,Debit,171,AquaSupply,Utilities,Online,22,Web designer,50K-100K,Utilities,High,610,0.65,16,Credit Card,141.5366126,0,2024,1,9
1914,142,U010,ACC10009,Debit,180,AquaSupply,Utilities,Online,22,Web designer,50K-100K,Utilities,High,610,0.65,16,Credit Card,141.5366126,0,2024,1,9
1915,143,U010,ACC10009,Debit,107.95,AquaSupply,Utilities,Online,22,Web designer,50K-100K,Utilities,High,610,0.65,16,Credit Card,141.5366126,0,2024,1,9
1916,144,U010,ACC10009,Debit,55,PharmaStore,Healthcare,Online,22,Web designer,50K-100K,Utilities,High,610,0.65,16,Credit Card,84.43897826,0,2024,2,12
1917,145,U010,ACC10009,Debit,58.95,PharmaStore,Healthcare,Online,22,Web designer,50K-100K,Utilities,High,610,0.65,16,Credit Card,84.43897826,0,2024,2,12
1918,146,U010,ACC10009,Debit,80,PharmaStore,Healthcare,Online,22,Web designer,50K-100K,Utilities,High,610,0.65,16,Credit Card,84.43897826,0,2024,2,12
1919,147,U010,ACC10009,Debit,335,PharmaStore,Healthcare,Online,22,Web designer,50K-100K,Utilities,High,610,0.65,16,Credit Card,84.43897826,0,2024,2,12
1920,148,U010,ACC10009,Debit,90,PharmaStore,Healthcare,Online,22,Web designer,50K-100K,Utilities,High,610,0.65,16,Credit Card,84.43897826,0,2024,2,12
1921,149,U010,ACC10009,Debit,107.95,PharmaStore,Healthcare,Online,22,Web designer,50K-100K,Utilities,High,610,0.65,16,Credit Card,84.43897826,0,2024,2,12
1922,150,U010,ACC10009,Debit,108.95,QuickBuy,Groceries,Online,22,Web designer,50K-100K,Utilities,High,610,0.65,16,Credit Card,84.43897826,0,2024,2,15
1923,151,U010,ACC10009,Debit,80,QuickBuy,Groceries,Online,22,Web designer,50K-100K,Utilities,High,610,0.65,16,Credit Card,84.43897826,0,2024,2,15
1924,152,U010,ACC10009,Debit,20,QuickBuy,Groceries,Online,22,Web designer,50K-100K,Utilities,High,610,0.65,16,Credit Card,84.43897826,0,2024,2,15
1925,153,U010,ACC10009,Debit,8.821,QuickBuy,Groceries,Online,22,Web designer,50K-100K,Utilities,High,610,0.65,16,Credit Card,84.43897826,0,2024,2,15
1926,154,U010,ACC10009,Debit,39.99,QuickBuy,Groceries,Online,22,Web designer,50K-100K,Utilities,High,610,0.65,16,Credit Card,84.43897826,0,2024,2,15
1927,155,U010,ACC10009,Debit,24.5,QuickBuy,Groceries,Online,22,Web designer,50K-100K,Utilities,High,610,0.65,16,Credit Card,84.43897826,0,2024,2,15
1928,156,U010,ACC10009,Debit,108.95,QuickBuy,Groceries,Online,22,Web designer,50K-100K,Utilities,High,610,0.65,16,Credit Card,84.43897826,0,2024,2,15
1929,157,U010,ACC10009,Debit,39,QuickBuy,Groceries,Online,22,Web designer,50K-100K,Utilities,High,610,0.65,16,Credit Card,84.43897826,0,2024,2,15
1930,158,U010,ACC10009,Debit,80,QuickBuy,Groceries,Online,22,Web designer,50K-100K,Utilities,High,610,0.65,16,Credit Card,84.43897826,0,2024,2,15
1931,159,U010,ACC10009,Debit,59,Grocery Hub,Groceries,Online,22,Web designer,50K-100K,Utilities,High,610,0.65,16,Credit Card,84.43897826,0,2024,2,19
1932,160,U010,ACC10009,Debit,17.522,Grocery Hub,Groceries,Online,22,Web designer,50K-100K,Utilities,High,610,0.65,16,Credit Card,84.43897826,0,2024,2,19
1933,161,U010,ACC10009,Debit,14.38,Grocery Hub,Groceries,Online,22,Web designer,50K-100K,Utilities,High,610,0.65,16,Credit Card,84.43897826,0,2024,2,19
1934,162,U010,ACC10009,Debit,25,Grocery Hub,Groceries,Online,22,Web designer,50K-100K,Utilities,High,610,0.65,16,Credit Card,84.43897826,0,2024,2,19
1935,163,U010,ACC10009,Debit,24.047,Grocery Hub,Groceries,Online,22,Web designer,50K-100K,Utilities,High,610,0.65,16,Credit Card,84.43897826,0,2024,2,19
1936,164,U010,ACC10009,Debit,30.814,Grocery Hub,Groceries,Online,22,Web designer,50K-100K,Utilities,High,610,0.65,16,Credit Card,84.43897826,0,2024,2,19
1937,165,U010,ACC10009,Credit,103.97,Unknown,Unknown,Online,22,Web designer,50K-100K,Utilities,High,610,0.65,16,Credit Card,84.43897826,0,2024,2,20
1938,166,U010,ACC10009,Credit,40,Unknown,Unknown,Online,22,Web designer,50K-100K,Utilities,High,610,0.65,16,Credit Card,84.43897826,0,2024,2,20
1939,167,U010,ACC10009,Credit,25.135,Unknown,Unknown,Online,22,Web designer,50K-100K,Utilities,High,610,0.65,16,Credit Card,84.43897826,0,2024,2,20
1940,168,U010,ACC10009,Credit,49,Unknown,Unknown,Online,22,Web designer,50K-100K,Utilities,High,610,0.65,16,Credit Card,84.43897826,0,2024,2,20
1941,169,U010,ACC10009,Credit,33.231,Unknown,Unknown,Online,22,Web designer,50K-100K,Utilities,High,610,0.65,16,Credit Card,84.43897826,0,2024,2,20
1942,170,U010,ACC10009,Credit,50,Unknown,Unknown,Online,22,Web designer,50K-100K,Utilities,High,610,0.65,16,Credit Card,84.43897826,0,2024,2,20
1943,171,U010,ACC10009,Credit,34.077,Unknown,Unknown,Online,22,Web designer,50K-100K,Utilities,High,610,0.65,16,Credit Card,84.43897826,0,2024,2,20
1944,172,U010,ACC10009,Credit,75,Unknown,Unknown,Online,22,Web designer,50K-100K,Utilities,High,610,0.65,16,Credit Card,84.43897826,0,2024,2,20
1945,173,U010,ACC10009,Credit,260,Unknown,Unknown,Online,22,Web designer,50K-100K,Utilities,High,610,0.65,16,Credit Card,84.43897826,0,2024,2,20
1946,174,U010,ACC10009,Credit,40,Unknown,Unknown,Online,22,Web designer,50K-100K,Utilities,High,610,0.65,16,Credit Card,84.43897826,0,2024,2,3
1947,175,U010,ACC10009,Credit,50,Unknown,Unknown,Online,22,Web designer,50K-100K,Utilities,High,610,0.65,16,Credit Card,84.43897826,0,2024,2,3
1948,176,U010,ACC10009,Credit,50,Unknown,Unknown,Online,22,Web designer,50K-100K,Utilities,High,610,0.65,16,Credit Card,84.43897826,0,2024,2,3
1949,177,U010,ACC10009,Credit,100,Unknown,Unknown,Online,22,Web designer,50K-100K,Utilities,High,610,0.65,16,Credit Card,84.43897826,0,2024,2,3
1950,178,U010,ACC10009,Credit,150,Unknown,Unknown,Online,22,Web designer,50K-100K,Utilities,High,610,0.65,16,Credit Card,84.43897826,0,2024,2,3
1951,179,U010,ACC10009,Credit,226,Unknown,Unknown,Online,22,Web designer,50K-100K,Utilities,High,610,0.65,16,Credit Card,84.43897826,0,2024,2,3
1952,180,U010,ACC10009,Credit,30.95,Unknown,Unknown,Online,22,Web designer,50K-100K,Utilities,High,610,0.65,16,Credit Card,84.43897826,0,2024,2,3
1953,181,U010,ACC10009,Credit,612.47,Unknown,Unknown,Online,22,Web designer,50K-100K,Utilities,High,610,0.65,16,Credit Card,84.43897826,0,2024,2,3
1954,182,U010,ACC10009,Credit,63.985,Unknown,Unknown,Online,22,Web designer,50K-100K,Utilities,High,610,0.65,16,Credit Card,84.43897826,0,2024,2,3
1955,183,U010,ACC10009,Credit,35.95,Unknown,Unknown,Online,22,Web designer,50K-100K,Utilities,High,610,0.65,16,Credit Card,84.43897826,0,2024,2,3
1956,184,U010,ACC10009,Credit,15.649,Unknown,Unknown,Online,22,Web designer,50K-100K,Utilities,High,610,0.65,16,Credit Card,84.43897826,0,2024,2,3
1957,185,U010,ACC10009,Credit,14.682,Unknown,Unknown,Online,22,Web designer,50K-100K,Utilities,High,610,0.65,16,Credit Card,84.43897826,0,2024,2,5
1958,186,U010,ACC10009,Credit,312.95,Unknown,Unknown,Online,22,Web designer,50K-100K,Utilities,High,610,0.65,16,Credit Card,84.43897826,0,2024,2,5
1959,187,U010,ACC10009,Credit,226,Unknown,Unknown,Online,22,Web designer,50K-100K,Utilities,High,610,0.65,16,Credit Card,84.43897826,0,2024,2,5
1960,188,U010,ACC10009,Credit,103.97,Unknown,Unknown,Online,22,Web designer,50K-100K,Utilities,High,610,0.65,16,Credit Card,84.43897826,0,2024,2,5
1961,189,U010,ACC10009,Credit,57.95,Unknown,Unknown,Online,22,Web designer,50K-100K,Utilities,High,610,0.65,16,Credit Card,84.43897826,0,2024,2,5
1962,190,U010,ACC10009,Credit,100,Unknown,Unknown,Online,22,Web designer,50K-100K,Utilities,High,610,0.65,16,Credit Card,84.43897826,0,2024,2,5
1963,191,U010,ACC10009,Credit,78.97,Unknown,Unknown,Online,22,Web designer,50K-100K,Utilities,High,610,0.65,16,Credit Card,84.43897826,0,2024,2,5
1964,192,U010,ACC10009,Credit,47.95,Unknown,Unknown,Online,22,Web designer,50K-100K,Utilities,High,610,0.65,16,Credit Card,84.43897826,0,2024,2,5
1965,193,U010,ACC10009,Credit,57.95,Unknown,Unknown,Online,22,Web designer,50K-100K,Utilities,High,610,0.65,16,Credit Card,84.43897826,0,2024,2,5
1966,194,U010,ACC10009,Credit,35.164,Unknown,Unknown,Online,22,Web designer,50K-100K,Utilities,High,610,0.65,16,Credit Card,84.43897826,0,2024,2,5
1967,195,U010,ACC10009,Debit,25,ElectroWorld,Electronics,Physical store,22,Web designer,50K-100K,Utilities,High,610,0.65,16,Credit Card,84.43897826,0,2024,2,7
1968,196,U010,ACC10009,Debit,50,ElectroWorld,Electronics,Physical store,22,Web designer,50K-100K,Utilities,High,610,0.65,16,Credit Card,84.43897826,0,2024,2,7
1969,197,U010,ACC10009,Debit,70.329,ElectroWorld,Electronics,Physical store,22,Web designer,50K-100K,Utilities,High,610,0.65,16,Credit Card,84.43897826,0,2024,2,7
1970,198,U010,ACC10009,Debit,40,ElectroWorld,Electronics,Physical store,22,Web designer,50K-100K,Utilities,High,610,0.65,16,Credit Card,84.43897826,0,2024,2,7
1971,199,U010,ACC10009,Debit,15.95,ElectroWorld,Electronics,Physical store,22,Web designer,50K-100K,Utilities,High,610,0.65,16,Credit Card,84.43897826,0,2024,2,7
1972,200,U010,ACC10009,Debit,35.95,ElectroWorld,Electronics,Physical store,22,Web designer,50K-100K,Utilities,High,610,0.65,16,Credit Card,84.43897826,0,2024,2,7
1973,201,U010,ACC10009,Debit,34,ElectroWorld,Electronics,Physical store,22,Web designer,50K-100K,Utilities,High,610,0.65,16,Credit Card,84.43897826,0,2024,2,7
1974,202,U010,ACC10009,Debit,41.327,ElectroWorld,Electronics,Physical store,22,Web designer,50K-100K,Utilities,High,610,0.65,16,Credit Card,84.43897826,1,2024,2,7
1975,203,U010,ACC10009,Debit,48.95,ElectroWorld,Electronics,Physical store,22,Web designer,50K-100K,Utilities,High,610,0.65,16,Credit Card,84.43897826,0,2024,2,7
1976,204,U010,ACC10009,Debit,159.95,ElectroWorld,Electronics,Physical store,22,Web designer,50K-100K,Utilities,High,610,0.65,16,Credit Card,84.43897826,0,2024,2,7
1977,205,U010,ACC10009,Debit,41.327,ElectroWorld,Electronics,Physical store,22,Web designer,50K-100K,Utilities,High,610,0.65,16,Credit Card,84.43897826,1,2024,2,7
1978,206,U010,ACC10009,Debit,100,ElectroWorld,Electronics,Physical store,22,Web designer,50K-100K,Utilities,High,610,0.65,16,Credit Card,84.43897826,0,2024,2,7
1979,207,U010,ACC10009,Debit,280,ElectroWorld,Electronics,Physical store,22,Web designer,50K-100K,Utilities,High,610,0.65,16,Credit Card,84.43897826,0,2024,2,7
1980,208,U010,ACC10009,Credit,19.334,Unknown,Unknown,Online,22,Web designer,50K-100K,Utilities,High,610,0.65,16,Credit Card,84.43897826,1,2024,2,9
1981,209,U010,ACC10009,Credit,57.95,Unknown,Unknown,Online,22,Web designer,50K-100K,Utilities,High,610,0.65,16,Credit Card,84.43897826,0,2024,2,9
1982,210,U010,ACC10009,Credit,265,Unknown,Unknown,Online,22,Web designer,50K-100K,Utilities,High,610,0.65,16,Credit Card,84.43897826,0,2024,2,9
1983,211,U010,ACC10009,Credit,171,Unknown,Unknown,Online,22,Web designer,50K-100K,Utilities,High,610,0.65,16,Credit Card,84.43897826,0,2024,2,9
1984,212,U010,ACC10009,Credit,57.95,Unknown,Unknown,Online,22,Web designer,50K-100K,Utilities,High,610,0.65,16,Credit Card,84.43897826,0,2024,2,9
1985,213,U010,ACC10009,Credit,25.95,Unknown,Unknown,Online,22,Web designer,50K-100K,Utilities,High,610,0.65,16,Credit Card,84.43897826,0,2024,2,9
1986,214,U010,ACC10009,Credit,125,Unknown,Unknown,Online,22,Web designer,50K-100K,Utilities,High,610,0.65,16,Credit Card,84.43897826,0,2024,2,9
1987,215,U010,ACC10009,Credit,50,Unknown,Unknown,Online,22,Web designer,50K-100K,Utilities,High,610,0.65,16,Credit Card,84.43897826,0,2024,2,9
1988,1,U011,ACC10010,Credit,57.95,Unknown,Unknown,Online,26,AI engineer,100K-150K,Dining,High,620,0.8,22,Insurance,125.5691765,0,2024,1,1
1989,2,U011,ACC10010,Credit,18.73,Unknown,Unknown,Online,26,AI engineer,100K-150K,Dining,High,620,0.8,22,Insurance,125.5691765,0,2024,1,1
1990,3,U011,ACC10010,Credit,72.99,Unknown,Unknown,Online,26,AI engineer,100K-150K,Dining,High,620,0.8,22,Insurance,125.5691765,0,2024,1,1
1991,4,U011,ACC10010,Credit,25.014,Unknown,Unknown,Online,26,AI engineer,100K-150K,Dining,High,620,0.8,22,Insurance,125.5691765,0,2024,1,1
1992,5,U011,ACC10010,Credit,15,Unknown,Unknown,Online,26,AI engineer,100K-150K,Dining,High,620,0.8,22,Insurance,125.5691765,0,2024,1,1
1993,6,U011,ACC10010,Credit,112,Unknown,Unknown,Online,26,AI engineer,100K-150K,Dining,High,620,0.8,22,Insurance,125.5691765,0,2024,1,1
1994,7,U011,ACC10010,Credit,160.5,Unknown,Unknown,Online,26,AI engineer,100K-150K,Dining,High,620,0.8,22,Insurance,125.5691765,0,2024,1,1
1995,8,U011,ACC10010,Credit,20.905,Unknown,Unknown,Online,26,AI engineer,100K-150K,Dining,High,620,0.8,22,Insurance,125.5691765,0,2024,1,1
1996,9,U011,ACC10010,Credit,554,Unknown,Unknown,Online,26,AI engineer,100K-150K,Dining,High,620,0.8,22,Insurance,125.5691765,0,2024,1,1
1997,10,U011,ACC10010,Credit,25.95,Unknown,Unknown,Online,26,AI engineer,100K-150K,Dining,High,620,0.8,22,Insurance,125.5691765,0,2024,1,1
1998,11,U011,ACC10010,Credit,105,Unknown,Unknown,Online,26,AI engineer,100K-150K,Dining,High,620,0.8,22,Insurance,125.5691765,0,2024,1,1
1999,12,U011,ACC10010,Credit,82.95,Unknown,Unknown,Online,26,AI engineer,100K-150K,Dining,High,620,0.8,22,Insurance,125.5691765,0,2024,1,1
2000,13,U011,ACC10010,Credit,108.5,Unknown,Unknown,Online,26,AI engineer,100K-150K,Dining,High,620,0.8,22,Insurance,125.5691765,0,2024,1,1
2001,14,U011,ACC10010,Debit,117,NetConnect,Utilities,Online,26,AI engineer,100K-150K,Dining,High,620,0.8,22,Insurance,125.5691765,0,2024,1,13
2002,15,U011,ACC10010,Debit,40,NetConnect,Utilities,Online,26,AI engineer,100K-150K,Dining,High,620,0.8,22,Insurance,125.5691765,0,2024,1,13
2003,16,U011,ACC10010,Debit,47.95,NetConnect,Utilities,Online,26,AI engineer,100K-150K,Dining,High,620,0.8,22,Insurance,125.5691765,0,2024,1,13
2004,17,U011,ACC10010,Debit,49,NetConnect,Utilities,Online,26,AI engineer,100K-150K,Dining,High,620,0.8,22,Insurance,125.5691765,0,2024,1,13
2005,18,U011,ACC10010,Debit,160.95,NetConnect,Utilities,Online,26,AI engineer,100K-150K,Dining,High,620,0.8,22,Insurance,125.5691765,0,2024,1,13
2006,19,U011,ACC10010,Debit,75,NetConnect,Utilities,Online,26,AI engineer,100K-150K,Dining,High,620,0.8,22,Insurance,125.5691765,0,2024,1,13
2007,20,U011,ACC10010,Debit,49,NetConnect,Utilities,Online,26,AI engineer,100K-150K,Dining,High,620,0.8,22,Insurance,125.5691765,0,2024,1,13
2008,21,U011,ACC10010,Debit,57.95,NetConnect,Utilities,Online,26,AI engineer,100K-150K,Dining,High,620,0.8,22,Insurance,125.5691765,0,2024,1,13
2009,22,U011,ACC10010,Debit,226,NetConnect,Utilities,Online,26,AI engineer,100K-150K,Dining,High,620,0.8,22,Insurance,125.5691765,0,2024,1,13
2010,23,U011,ACC10010,Credit,77,Unknown,Unknown,Online,26,AI engineer,100K-150K,Dining,High,620,0.8,22,Insurance,125.5691765,0,2024,1,16
2011,24,U011,ACC10010,Credit,40,Unknown,Unknown,Online,26,AI engineer,100K-150K,Dining,High,620,0.8,22,Insurance,125.5691765,0,2024,1,16
2012,25,U011,ACC10010,Credit,59,Unknown,Unknown,Online,26,AI engineer,100K-150K,Dining,High,620,0.8,22,Insurance,125.5691765,0,2024,1,16
2013,26,U011,ACC10010,Credit,34,Unknown,Unknown,Online,26,AI engineer,100K-150K,Dining,High,620,0.8,22,Insurance,125.5691765,0,2024,1,16
2014,27,U011,ACC10010,Credit,50,Unknown,Unknown,Online,26,AI engineer,100K-150K,Dining,High,620,0.8,22,Insurance,125.5691765,0,2024,1,16
2015,28,U011,ACC10010,Credit,75,Unknown,Unknown,Online,26,AI engineer,100K-150K,Dining,High,620,0.8,22,Insurance,125.5691765,0,2024,1,16
2016,29,U011,ACC10010,Credit,107.95,Unknown,Unknown,Online,26,AI engineer,100K-150K,Dining,High,620,0.8,22,Insurance,125.5691765,0,2024,1,16
2017,30,U011,ACC10010,Credit,107.95,Unknown,Unknown,Online,26,AI engineer,100K-150K,Dining,High,620,0.8,22,Insurance,125.5691765,0,2024,1,16
2018,31,U011,ACC10010,Credit,209.95,Unknown,Unknown,Online,26,AI engineer,100K-150K,Dining,High,620,0.8,22,Insurance,125.5691765,0,2024,1,16
2019,32,U011,ACC10010,Credit,30,Unknown,Unknown,Online,26,AI engineer,100K-150K,Dining,High,620,0.8,22,Insurance,125.5691765,0,2024,1,16
2020,33,U011,ACC10010,Credit,3162.95,Unknown,Unknown,Online,26,AI engineer,100K-150K,Dining,High,620,0.8,22,Insurance,125.5691765,0,2024,1,16
2021,34,U011,ACC10010,Credit,445,Unknown,Unknown,Online,26,AI engineer,100K-150K,Dining,High,620,0.8,22,Insurance,125.5691765,0,2024,1,16
2022,35,U011,ACC10010,Debit,80,TastyTreat,Dining,Online,26,AI engineer,100K-150K,Dining,High,620,0.8,22,Insurance,125.5691765,0,2024,1,20
2023,36,U011,ACC10010,Debit,117,TastyTreat,Dining,Online,26,AI engineer,100K-150K,Dining,High,620,0.8,22,Insurance,125.5691765,0,2024,1,20
2024,37,U011,ACC10010,Debit,215.95,TastyTreat,Dining,Online,26,AI engineer,100K-150K,Dining,High,620,0.8,22,Insurance,125.5691765,0,2024,1,20
2025,38,U011,ACC10010,Debit,75,TastyTreat,Dining,Online,26,AI engineer,100K-150K,Dining,High,620,0.8,22,Insurance,125.5691765,0,2024,1,20
2026,39,U011,ACC10010,Debit,32.385,TastyTreat,Dining,Online,26,AI engineer,100K-150K,Dining,High,620,0.8,22,Insurance,125.5691765,0,2024,1,20
2027,40,U011,ACC10010,Debit,107.95,TastyTreat,Dining,Online,26,AI engineer,100K-150K,Dining,High,620,0.8,22,Insurance,125.5691765,0,2024,1,20
2028,41,U011,ACC10010,Debit,236.95,FunWorld,Entertainment,Online,26,AI engineer,100K-150K,Dining,High,620,0.8,22,Insurance,125.5691765,0,2024,1,21
2029,42,U011,ACC10010,Debit,112.66,FunWorld,Entertainment,Online,26,AI engineer,100K-150K,Dining,High,620,0.8,22,Insurance,125.5691765,0,2024,1,21
2030,43,U011,ACC10010,Debit,25.95,FunWorld,Entertainment,Online,26,AI engineer,100K-150K,Dining,High,620,0.8,22,Insurance,125.5691765,0,2024,1,21
2031,44,U011,ACC10010,Debit,22.5,FunWorld,Entertainment,Online,26,AI engineer,100K-150K,Dining,High,620,0.8,22,Insurance,125.5691765,0,2024,1,21
2032,45,U011,ACC10010,Debit,226,FunWorld,Entertainment,Online,26,AI engineer,100K-150K,Dining,High,620,0.8,22,Insurance,125.5691765,0,2024,1,21
2033,46,U011,ACC10010,Debit,50,FunWorld,Entertainment,Online,26,AI engineer,100K-150K,Dining,High,620,0.8,22,Insurance,125.5691765,0,2024,1,21
2034,47,U011,ACC10010,Debit,50,FunWorld,Entertainment,Online,26,AI engineer,100K-150K,Dining,High,620,0.8,22,Insurance,125.5691765,0,2024,1,21
2035,48,U011,ACC10010,Debit,25.981,FunWorld,Entertainment,Online,26,AI engineer,100K-150K,Dining,High,620,0.8,22,Insurance,125.5691765,0,2024,1,21
2036,49,U011,ACC10010,Debit,15,FunWorld,Entertainment,Online,26,AI engineer,100K-150K,Dining,High,620,0.8,22,Insurance,125.5691765,0,2024,1,21
2037,50,U011,ACC10010,Debit,40,ElectroWorld,Electronics,Physical store,26,AI engineer,100K-150K,Dining,High,620,0.8,22,Insurance,125.5691765,0,2024,1,24
2038,51,U011,ACC10010,Debit,335,ElectroWorld,Electronics,Physical store,26,AI engineer,100K-150K,Dining,High,620,0.8,22,Insurance,125.5691765,0,2024,1,24
2039,52,U011,ACC10010,Debit,50,ElectroWorld,Electronics,Physical store,26,AI engineer,100K-150K,Dining,High,620,0.8,22,Insurance,125.5691765,0,2024,1,24
2040,53,U011,ACC10010,Debit,100,ElectroWorld,Electronics,Physical store,26,AI engineer,100K-150K,Dining,High,620,0.8,22,Insurance,125.5691765,0,2024,1,24
2041,54,U011,ACC10010,Debit,30,ElectroWorld,Electronics,Physical store,26,AI engineer,100K-150K,Dining,High,620,0.8,22,Insurance,125.5691765,0,2024,1,24
2042,55,U011,ACC10010,Debit,300,ElectroWorld,Electronics,Physical store,26,AI engineer,100K-150K,Dining,High,620,0.8,22,Insurance,125.5691765,0,2024,1,24
2043,56,U011,ACC10010,Debit,171,ElectroWorld,Electronics,Physical store,26,AI engineer,100K-150K,Dining,High,620,0.8,22,Insurance,125.5691765,0,2024,1,24
2044,57,U011,ACC10010,Debit,422.5,PharmaStore,Healthcare,Online,26,AI engineer,100K-150K,Dining,High,620,0.8,22,Insurance,125.5691765,0,2024,1,28
2045,58,U011,ACC10010,Debit,34.319,PharmaStore,Healthcare,Online,26,AI engineer,100K-150K,Dining,High,620,0.8,22,Insurance,125.5691765,0,2024,1,28
2046,59,U011,ACC10010,Debit,209.95,PharmaStore,Healthcare,Online,26,AI engineer,100K-150K,Dining,High,620,0.8,22,Insurance,125.5691765,0,2024,1,28
2047,60,U011,ACC10010,Debit,30.814,PharmaStore,Healthcare,Online,26,AI engineer,100K-150K,Dining,High,620,0.8,22,Insurance,125.5691765,1,2024,1,28
2048,61,U011,ACC10010,Debit,141.383,PharmaStore,Healthcare,Online,26,AI engineer,100K-150K,Dining,High,620,0.8,22,Insurance,125.5691765,0,2024,1,28
2049,62,U011,ACC10010,Debit,180,PharmaStore,Healthcare,Online,26,AI engineer,100K-150K,Dining,High,620,0.8,22,Insurance,125.5691765,0,2024,1,28
2050,63,U011,ACC10010,Debit,150,PharmaStore,Healthcare,Online,26,AI engineer,100K-150K,Dining,High,620,0.8,22,Insurance,125.5691765,0,2024,1,28
2051,64,U011,ACC10010,Debit,150,PharmaStore,Healthcare,Online,26,AI engineer,100K-150K,Dining,High,620,0.8,22,Insurance,125.5691765,0,2024,1,28
2052,65,U011,ACC10010,Debit,83.742,PharmaStore,Healthcare,Online,26,AI engineer,100K-150K,Dining,High,620,0.8,22,Insurance,125.5691765,1,2024,1,28
